"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.36122766340398,-0.32391547684978,-0.0649311948504237,-0.0253072518596509,0.0190416063372705,0.0942288286788391,0.194563994092373,0.21645534801289,0.069661314067688,-0.0181484591760082,-0.0429360737576674,-0.0492008734711551,-0.0462173327187609,-0.0473416443416781,-0.0260162901396285,0.00394181660835414,-0.0557544491962999,-0.0666296126853386,-0.0666784445982753,0.358510134477709
0.278987294117647,0.0859277389060883,-0.10578776006192,-0.0944068163054688,-0.0328935412796694,0.00115298864809082,0.00515475696594474,-0.0175288452012384,-0.0252384922600618,-0.0194698529411765,-0.0143799281600959,-0.00875580551455357,-3.97800107166922e-05,0.00714333928013755,0.0142727762057667,0.0319758074198092,0.077538908933492,0.0943861980861428,0.0742895472432285,0.279330288796848
0.301953529024343,0.00687165425930571,-0.129169307182138,-0.0619828301777195,-0.0323492557498289,-0.0198222406050817,-0.0148226759545924,-0.0217994318885456,-0.0224721341589271,-0.0174865397316823,-0.0116181873065015,-0.00438144736842078,0.00485707017543784,0.0225421537667696,0.0425876651186787,0.0622892347781219,0.0529092894736842,0.0694743833849331,0.0931206315789474,0.301672696078431
0.430451459791984,0.0466645268063717,0.0571259114685985,0.0719418439391529,0.108889066406446,0.191720184540903,0.178570118379045,0.0556442163742689,0.0296628311403492,0.0317253574561398,0.032370412280702,0.0329229554093573,0.0303150211988291,0.0299644195906433,0.0289516988304114,0.0306738019005834,0.0684524342105264,0.0273347090643289,0.024676108918128,0.431278569444444
0.728726277860027,-0.0440890279398852,-0.0382740763868828,0.00412952660553,0.146647598659063,0.309132948245613,0.0307571596491235,-0.043554148245614,-0.0444439456140355,-0.0501936324561404,-0.060956951754386,-0.0638043359649129,-0.0717393333333334,-0.0777397342105264,-0.0830980438596491,-0.0846166947368417,0.00802724210526268,-0.0880763263157889,-0.0958315499999994,0.731139806397134
0.234238972727273,-0.184955581125336,-0.0644307591121484,-0.0262874119251549,0.0210199742864031,0.0916128989370163,0.146629146678997,0.034888635003228,-0.00934631193269143,-0.00661150657894729,0.000956465789474102,2.76802631583844e-05,-0.00679245197368423,-0.0163802361842111,-0.024289790789473,-0.00890026315789496,0.0371226348684218,-0.00933292106470983,-0.013668182132934,0.233336405113636
0.374489565217391,-0.170638248283753,-0.036391116704804,-0.0126411109839811,0.0151329136155607,0.0606289496567512,0.139281164759726,0.148709367276888,0.0286060205949651,-0.0297465177345535,-0.0424558684210529,-0.0476168758581227,-0.0480311247139583,-0.0450351270022885,-0.0431722418872841,-0.0324529157107363,-0.011582111207037,-0.0581873278683014,-0.0597075585718015,0.373439751304348
0.616747674418605,-0.171666360465116,-0.0525296811505513,-0.0398207099143206,-0.0297784828641369,-0.0113082117503073,0.0560944626682978,0.124567329253365,0.0671086725826199,-0.0147728254963685,-0.0389033168027042,-0.0472205674175546,-0.0348602582788545,-0.0212443295155261,-0.012628693617673,0.00962739907402866,0.0405343431145596,-0.0346941880229883,-0.0420123149837246,0.614664654122621
0.653696041685936,-0.0431864028340083,-0.0361035148448046,-0.0164284176788121,0.0182649676113361,0.107996562078274,0.223828043859648,0.106422602564103,-0.0212381126855611,-0.0407041282051291,-0.0443153306342762,-0.0368942260458835,-0.0434018461538462,-0.0441117712550605,-0.0319801902834007,0.0118138086037369,-0.0160598186191609,-0.0667791143068533,-0.0829738061618215,0.65649843684768
0.46310720243728,-0.0630710078340669,-0.0128622441568505,0.00506302531787934,0.0302977539341453,0.0428242559849938,0.0171358835707119,-0.0154312594213686,-0.0279390472436618,-0.0350344093573322,-0.0155343289473684,-0.00568615625000003,-0.0160061603618423,-0.0243114835526322,-0.0284627837171049,-0.007751316611842,0.00264200328947301,-0.0342603223684203,-0.0389488930921054,0.465793616991992
0.545241675675676,-0.137431751778093,-0.0147930355618778,0.0124090917496445,0.0568902226173541,0.137571544807966,0.177324215504979,0.0597414672830724,-0.0172274971550504,-0.017232283072546,-0.0199839324324327,-0.0337692546230441,-0.0427332147937422,-0.0537758513513512,-0.053737155049787,0.00367671123755361,-0.0599350298719767,-0.075996513513514,-0.0683450746799433,0.544904050916241
0.313387857142857,-0.0191811443609024,-0.00369764060150363,0.00295309172932305,0.0188436879699251,0.0559801969924813,0.0863844669172931,0.0321972969924815,-0.0207308345864671,-0.0278082684210527,-0.021220793233083,-0.0161451827067664,-0.0179892962406015,-0.0255101345864665,-0.028366697744361,-0.0187226714285712,-0.0280273007518795,-0.0316540669172933,-0.0269117827067667,0.313699442857143
0.756013769230769,-0.0554148613360316,-0.0585588168016188,-0.0462348917004047,0.0078591690283399,0.193574354251011,0.190776801619432,-0.0275974058704458,-0.0489536265182192,-0.0281602955465592,-0.0301022894736838,-0.0563116143724701,-0.0611458228744937,-0.0576547135627521,-0.0457837813765174,-0.0368323400809707,-0.00208981275303556,-0.0379531116672855,-0.0772051313452437,0.75664503689213
0.559810850369209,0.10366307987592,-0.0910386173271017,-0.0465500397758577,-0.0179256453758819,-0.00104408913535177,-0.0379557515894937,-0.0472824024547372,-0.0417500844074225,-0.0348816667646036,-0.0263639307637942,-0.0131420657570255,-0.000838723233648378,0.0108663169154199,0.0220649756672733,0.0372787452160485,0.072057044404444,0.0833309784113129,0.0941823781259949,0.562655155998328
0.243635821266968,-0.0709121506143071,-0.00573587027847771,0.013639352767451,0.0492981967857029,0.113129949524407,0.145344249174457,0.0348957483958159,-0.0234415742664432,-0.0255754324219324,-0.0262313589743563,-0.0309675377867751,-0.0361304278002704,-0.0410139008097171,-0.040333671869118,-0.0150241272382712,-0.0489815644660145,-0.0582386863186695,-0.0535987584789854,0.243511560699181
0.488591548780488,-0.208499281129654,-0.205732897946081,-0.0663527143774066,-0.0537378594351737,-0.027112310654687,0.0711462612323482,0.133532992939666,0.119250118100124,0.0579793247629817,0.0298732821822285,0.0276834484880301,0.0269906468273266,0.0234487099897892,0.0247442349910913,0.0643819291604756,0.0389089710287815,-0.0243470490444672,-0.0914552586336242,0.489029595576199
0.80833765152439,-0.0299631828947386,-0.0514238094624843,-0.0453417387631591,-0.0291140460526303,-0.000309079523026418,0.0139688945918814,0.00103766027164711,-0.0162406939878551,-0.0489461473006975,-0.0407662879169748,-0.0394660580280966,-0.0310278111842107,-0.0163838144736858,0.0441380736842098,0.031703037500001,-0.0356153486842097,-0.0434843342105257,-0.0800597657894725,0.8092316625
0.41801049836872,-0.0184898687517676,-0.0291550042012549,-0.0179137335470819,0.0201029120154338,0.0912597323486311,0.0640688393829397,0.00586327676950979,-0.0156968938294008,-0.0301275099818507,-0.0298767976406533,-0.0288339410163335,-0.0306502531760429,-0.0303767667876593,-0.0294211415607997,-0.026591299455535,-0.026048263157894,0.0117311270417435,-0.0362339954627946,0.4173865
0.252726374459392,0.20058303480161,0.114917200671257,0.0804227710987541,0.0682565752411044,0.060928924713208,0.0550125279463611,0.0567115673727381,0.0804509562061411,0.0726079019668422,0.0370853466566551,0.0406174308667853,-0.0392853292027471,-0.0210227970196752,0.101239914687547,0.131063572531337,0.153984066363564,0.180572843408018,0.221047954318392,0.252871515679937
0.707950811332503,-0.140298381086742,-0.105960956596964,-0.101056466169249,-0.0884679798983076,-0.0425579210449504,0.0493853318624715,0.074570496510399,0.0628120811155828,-0.00253848592103563,-0.0158583306053543,-0.0203515831217238,-0.0233858791427395,-0.0218185613830148,-0.0191934237286041,0.0226482022519515,0.0903355064851079,-0.0342128531116302,-0.0605475194979362,0.707271397727273
0.831623319328859,-0.0530388629567697,-0.0494111094736839,-0.02924761368421,0.0347450936842109,0.157357954736842,0.0277395136842103,-0.0279125189473681,-0.0268399789473677,-0.0161238021052621,-0.0239903915789475,-0.0472564968421052,-0.0449155684210521,-0.0390446863157882,-0.030109597894736,-0.0294232400000007,0.0145769273684215,-0.0573580863157887,-0.0591955768421052,0.83136328
1.05283817391304,0.0201772551487429,-0.0597831155606417,-0.0543951430205956,-0.0474547179633883,-0.0307863689931364,-0.000291288329520941,0.00945966762013628,-0.0308849433638445,-0.0518889496567518,-0.0504026235697944,-0.0508461950800917,-0.0516622088100697,-0.0377335074370705,0.00261581864988545,0.0359184021739134,-0.0269484199084679,-0.0554309067505732,-0.178083593821508,1.05211198913043
0.900625724574801,-0.0216973282515863,-0.0344549389906089,-0.0399605744933465,-0.0235507760848415,0.0189154243378146,0.055722933125357,0.0817268833709025,0.0274992301101592,-0.00773504834761264,-0.022478907588739,-0.0278574100367207,-0.0285132868917113,-0.0399325685499096,-0.0286421327220189,0.0138148876483046,0.0518296945566669,-0.0684209231871845,-0.253258123787826,0.900046516440569
0.885835704545455,-0.174404346889952,-0.0744876668660287,-0.0479496459330146,-0.0172967003588531,0.00656410167464127,0.0281201465311005,0.0244082344497613,-0.00827546291866032,-0.024514122958607,-0.0351092586916696,-0.0412368383439098,-0.0408328239126576,-0.0447292475623671,-0.0255737074907442,0.019893256450386,0.0675454197523113,-0.0614032868342793,-0.0736076222520356,0.886146302056783
0.769879681818182,0.00423009728867752,-0.0176234936204151,-0.0152319210526324,-0.0199184864433817,-0.0398297886762369,-0.0567792296650729,-0.0488635031897922,0.00174741945773411,-0.00405529425837291,-0.0191222033492826,-0.00578663556618658,0.0101959425837311,0.0129438221690582,0.0162730765550232,0.0270443732057415,0.126378648325358,0.0432654952153123,-0.00485040031898058,0.770296742424243
0.576084412142039,-0.0727064919590628,-0.046443939327486,-0.0421649926900571,-0.0261735175438597,-0.00641914035087741,0.0260371535087697,0.0188411038011722,-0.00125102777777525,-0.0211805307017539,-0.0195216856725157,-0.00969088596491097,-0.0108380153508749,-0.0161550716374305,-0.0119014671052628,-0.00772454532163836,0.0447146632711407,-0.0160959173388213,-0.0234720522328404,0.576898932551272
0.505766052806399,-0.0440494177867483,-0.00963540707236936,0.0153147689144736,0.0732813560855263,0.20195291694079,0.149666518092105,-0.0178473898026311,-0.0309325550986846,-0.0359069004934212,-0.0343710131578938,-0.0369454037828952,-0.0467374177631569,-0.054479689144736,-0.0624513947368412,-0.0665526297998884,-0.0239656079503334,-0.0383601441286347,-0.0579464763921783,0.506849083059211
0.910925512934905,-0.104439933032134,-0.108147499640162,-0.0959988886620847,-0.0469502442726314,0.0262895723829842,0.0422107426016233,0.0298471749656271,0.0163001632767126,-0.00335102870813432,-0.0235878580542272,-0.0342710255183414,-0.0351141291866025,-0.0354149066985642,-0.0308605223285485,-0.0208639385964912,-0.00443255342902776,0.00424644896331705,-0.042546147527911,0.909868015151515
0.499100129032258,-0.0267194329371809,-0.0116228157894739,0.000154181663837437,0.0582715356536503,0.132262175721563,0.0516191298811555,-0.0179270407470275,-0.016565462648557,-0.0332809023769095,-0.038216950764008,-0.0306236213921903,-0.0304443480475404,-0.0328339448217299,-0.0430898820033958,-0.0381853845500863,0.00171560101867562,0.0116831137521237,-0.0406403726655347,0.499265516129032
0.367694123986095,0.0262222030555771,0.0465997490820062,0.0487715434516529,0.0572757925336582,0.0602418017135865,0.0690382637698885,0.067645742350061,0.055647829253367,0.044489773561811,0.0376424424724597,0.0364182888616894,0.0341813867809058,0.0323503561811503,0.0317563421052635,0.0319186052631585,0.00724761321909409,0.0330094436964514,0.0344272111383106,0.369117662790698
0.851596855555556,-0.0787233754385962,-0.0878607333333334,-0.0685903292397657,-0.0475868982456133,-0.0101259280701761,0.0890312678362578,0.12157721754386,0.0148061526315782,-0.0441994865497074,-0.0589715514619885,-0.0621199953216373,-0.0613673274853798,-0.0600516982456144,-0.0171704982456125,0.0278752865497087,-0.0416284403508777,-0.0628874321637414,-0.0898197491228071,0.850401911111111
0.706098197368421,-0.0353571821329634,-0.031549898199447,-0.0516228448753459,-0.0916904425207757,-0.142010324099723,-0.125652387119114,-0.0698152375346259,-0.0277006495844867,-0.0192500948753469,-0.0154277873961218,-0.00448826246537426,0.00458235387811722,0.0286350450138506,0.0448538746537401,0.128418313053901,0.0235602011313544,0.0108251153599849,-0.0555378300820103,0.706495383435973
0.794615879822865,-0.0781611594643482,-0.0754605178060646,-0.0635985473265547,-0.0542074419856459,-0.0550576082535878,-0.0400671830143537,-0.00686749820574179,0.015089509569378,-0.0168773285548822,-0.0250203059411631,-0.029040146282168,-0.0326498283032375,-0.0335644328473813,-0.00936646236672791,0.062543814745565,0.0466561723516584,-0.0309026646445676,-0.0775639047978455,0.79463086471946
0.418493847222222,-0.0217441330409355,-0.0135876966374267,-0.0102854692982456,-0.00956906213450307,0.00569886038011628,0.0294108128654971,0.0108141988304098,-0.0246540942982464,-0.0316715190058471,-0.0340855826023388,-0.0268780083795082,-0.0138261254151263,-0.0150533999788614,-0.0120011407199628,-0.00592896192309891,-0.00438895078616954,-0.019733555166456,-0.015537987355446,0.417264822345288
0.569356022349837,-0.0366477530534143,-0.0337585542981643,-0.0166394137073786,0.0126451432950415,0.0701779127538325,0.137921405572755,0.032942670278636,-0.0326671331269353,-0.0454746060371519,-0.049323452012384,-0.0440449164086679,-0.0365207654798779,-0.0384928591331264,-0.0442692476780166,-0.0473490921052629,0.000922462074303482,-0.00277878482971823,-0.0423604349845202,0.572114720588235
0.337666270049966,0.0738023727403331,0.076055473417925,0.0799782842828794,0.0712798058722065,0.0240380041069059,-0.120224727506097,-0.207389048619108,-0.153585819473359,-0.105584354532163,-0.0702614093567247,-0.0345888070175452,-0.00484182894736739,0.0102923479532171,0.0321439524853804,0.0822760913742692,0.112093232456137,0.0505914809941514,0.0434903625731006,0.337963084752636
0.582174463541667,0.179684442584171,-0.0725276214202544,-0.0788135915570159,-0.0747970032894723,-0.0496944501096484,-0.0107188146929828,0.0204087878289482,0.0138818530701758,-0.0146724890350879,-0.0267025230263167,-0.0351233015350879,-0.0366367165570167,-0.0162407886952241,0.013518138553109,0.0788496387561073,-0.0539486365311593,-0.0531160577405486,-0.154716832671335,0.582791126610557
0.379701224630376,-0.00636128660990795,-0.00801365641840585,0.00388440658357898,0.00674242430046618,0.0164517935104024,0.0214682881904377,-0.0125973140739654,-0.0470602247880227,-0.0357467056789853,-0.0255587660334324,-0.0237134560018669,-0.0204191204887742,-0.0173922104417569,-0.0146621006686222,0.0305805061813541,0.0638961317390947,-0.015790646737217,-0.0380827146137225,0.381983669416667
0.528104199434147,-0.0714800964146429,-0.0107806169336311,-0.0073255695478741,-0.00916156954260158,-0.0238604746644312,-0.0414580098270729,-0.0708387242930132,-0.0754143536278268,-0.0589733310152297,-0.036376268141311,-0.0298659056282069,-0.0209108003962012,-0.00888463592996408,-0.00428942790669718,0.033403261330368,0.0829575584046243,-0.00197356239232141,-0.000520904038670555,0.527795134711333
0.730456347104749,-0.0389798122443668,-0.0881786948909524,-0.0863606218744126,-0.0648397424636051,-0.0317579048634774,0.0253009389405472,0.0787456345580931,0.0847443406086974,0.0162925998487264,-0.0104170579692161,-0.024273997716097,-0.0339391304241617,-0.0468470338747737,-0.0313762397213408,0.0102888878909585,-0.0601141059766675,-0.0692351544177106,-0.0985476678407403,0.729493482962963
1.09726859782609,0.0624066378718534,0.0212123541189922,0.0153736287185334,-0.00226483352402702,0.000572958810069711,0.0474054118993131,0.119722203089244,0.121380028032039,0.11064586498856,0.093857873569793,0.072682155606406,0.0718832911899311,0.123574057208237,0.166655791762014,0.203459572654462,0.140761607529704,0.136369164521902,0.235219509242667,1.09719090948233
0.729426368897483,0.0197450421858269,0.0347025139643549,0.0495009435760777,0.0467384657913204,0.0542964794749472,0.053977632600789,0.0487693218841008,0.0463151181727903,0.0496678386295925,0.0320490134061575,0.0107558391261167,0.00186409533267199,0.00800900546176695,0.0401089920556108,0.0954733048659378,0.0349053158454129,0.0108514473906268,0.0530466756186901,0.729434269787655
0.275284899052192,-0.0275297152586966,-0.0181845176671162,-0.0156654580882694,0.00576136669313806,0.0449583529014838,0.0935826349527664,0.0593668448043187,-0.0107904190283399,-0.0229175357624818,-0.0119186861361338,-0.012398996698397,-0.0147424237761181,-0.0179680413886687,-0.022003141953732,-0.0261408377603892,-0.00400162494752792,0.0397548678710159,-0.0289551359283374,0.274357722256575
1.19507722222222,-0.195077917543859,-0.0796681807017544,-0.0619662000000004,-0.0548651485380114,-0.0404574263157913,-0.00598271812865549,-0.0154121228070173,-0.0219569222222222,-0.0407753479532167,-0.0462942748538007,-0.0456917046783628,-0.0440098508771922,-0.0565802988304116,-0.0430894713450287,0.0509732076023396,0.0454388590643278,-0.0667728029239759,-0.128888487719298,1.19632384444444
0.794659178308556,-0.052743083820856,-0.0403890938833573,-0.0262335583214794,-0.00461723755334273,0.0453208926031299,0.0870514153627307,-0.0254117247510667,-0.0533857275960168,-0.0446676891891882,-0.0427886258890468,-0.0480596628734,-0.0493617830725463,-0.0420434651493606,-0.019100760312945,0.0307199238975825,-0.0594175291607406,-0.0697880782361311,-0.065399831436699,0.796546945945946
0.881890067138323,-0.0051388739612202,0.00925653601107881,0.0285960706371206,0.0892864342105271,0.19738774238227,0.209997876038781,0.0502071828254827,-0.00304991066481993,-0.00147489958448782,-0.0107080090027714,-0.016837770775622,-0.0196126648199466,-0.030810171052632,-0.0200862091412747,0.00768936842105318,0.00412508102493192,-0.0378474362880906,-0.0311016345584582,0.88440181180524
1.00409510335803,-0.0461486819527309,-0.0801178592835637,-0.0839510491138646,-0.0955933906882581,-0.10017681174089,-0.0727114649122812,-0.0549009331983795,-0.0445878340080978,-0.0349125924426429,-0.0352126167341429,-0.054736868421051,-0.0458608070175443,-0.0105310101214569,0.0924137881241536,0.0593719035087747,-0.0292923542510128,-0.0382973238866398,-0.0364491363022965,1.0037423974359
1.05467269211919,-0.0186066662349084,-0.0678268522140915,-0.0639137964724326,-0.0594760390580675,-0.0595163609468363,-0.0249681901877114,0.0455350026712193,0.0235393915577957,-0.0331633110607897,-0.0443570403711135,-0.0462543904344401,-0.045121598457785,-0.0431643268255813,-0.018558674583171,0.0574463074944951,-0.0477675021144134,-0.0630176540647428,-0.0770305794148308,1.05512032484326
0.568759220998476,-0.0419595895838868,-0.00798397127137537,0.00978408206844887,0.0342792875089586,0.0693077119360901,0.0361782681289471,-0.0591510248970992,-0.0722264166013634,-0.0578479445401179,-0.0518439730423622,-0.0521411219512187,-0.0527589711168169,-0.049852893453143,-0.0196600160462133,0.027061336970476,-0.0214394916559691,-0.0555792252888334,-0.070860470474968,0.569811573170732
0.54758741218638,-0.0619242872265383,-0.0178794054244806,-0.00542963112221424,0.00866656861928818,0.00112611888169788,-0.00938819734302224,-0.0397720491127883,-0.0372901085211321,-0.0329762538011698,-0.030495764327484,-0.0243431941589424,-0.0232364832276831,-0.0203904892321139,0.0186475194452849,0.0669639331198833,-0.0230928916113141,-0.0390012048280101,-0.0601524633786097,0.547176613203161
0.684145374458874,-0.0890144091478341,-0.0832272877964733,-0.0763413076023334,-0.0359106545421761,0.0464909794910543,0.142077215489533,0.0369682573193939,-0.0237584865534977,-0.0376771449142761,-0.0378236746540644,-0.0287580039872403,-0.0266247950558197,-0.0291735486443374,-0.0372188078149917,-0.0461907902711297,-0.0116624633173848,0.0024792169059013,-0.0457935263157877,0.681487727272727
0.829528244795858,-0.0704542098337951,-0.0815125810249302,-0.0925471606648192,-0.087558677977839,-0.0755543137119121,-0.0528966765927985,-0.0288762548476454,-0.00767695221606577,-0.0140357486149575,-0.00956428116343454,-0.0103180221606649,-0.010285987534626,0.00851481717451483,0.0149327493074781,0.0386762458448763,0.0137849584487548,-0.0148334793782748,-0.0206044807228254,0.833150538491752
0.63660481912037,-0.088987991588078,-0.0980211980414667,-0.099640933839784,-0.0255479136346797,-0.0070408217106722,-0.000834224921048239,0.0645756067317808,-0.0149031885599258,-0.0789308079735475,-0.0487335424765394,-0.0760535356520559,-0.0629221083065568,-0.0270958933578807,0.0504058707600904,0.0266069823711536,0.0578085446025356,0.0829778041041862,-0.0471880242882471,0.637518229717742
0.367143763186606,-0.0135674806467152,-0.000694791375356467,-0.00420544736842131,-0.0050663114035086,-0.0159423078947365,-0.0709775614035097,-0.0722448000000001,-0.033057971929825,-0.0113784798245619,0.00807956929824642,0.0106070605263157,0.00833557719298188,0.00838080175438599,0.00875115877192877,0.00947473859649019,0.0280635289473676,0.0145508438596485,0.00113582894736818,0.367862583333333
1.05953635897436,0.0570712550607264,-0.0635251180836719,-0.0218561626180836,0.0801696329284747,0.286665830634281,0.429941342105263,0.069454852226722,-0.102044199055331,-0.122799763832658,-0.128337022267206,-0.144663387989203,-0.171408623481782,-0.175727002699054,-0.170980223623471,-0.142697110104365,-0.0839915514347151,-0.153946671346859,-0.1708721774673,1.06122718067904
0.380413983775584,-0.000875956018928445,-0.0336492754448622,-0.0215566203007522,0.00861446428571418,0.0628604868421056,0.134408654135339,0.11754638972431,0.0122373865914784,-0.0151971754385965,-0.0165986829573939,-0.0166280908521317,-0.0325938596491239,-0.0449395689223065,-0.0431194304511272,0.00405637280701809,0.0257706629072684,-0.0584188546365911,-0.0614018283208013,0.379617840184995
0.823029161932118,0.000485228656093547,-0.0657291413596469,-0.0610798533520774,-0.0625955904926995,-0.0537074482871766,-0.0419973568927244,-0.0273951187861829,-0.0310175054826212,-0.0292801135173786,-0.027770721567867,-0.0228819976812805,-0.0215779551844818,-0.0159788840793531,-0.012018319415299,-0.0167193196696984,-0.0296300408308641,-0.0328327002214277,-0.0509618728925565,0.823238863344935
0.505064184444444,-0.0936703322833802,-0.0384846047396503,-0.0320429404936337,-0.0404738936842105,-0.0364037242105267,0.0131068505263154,-0.0104405684210526,0.0206284315789477,0.0262546168421067,0.0166114810526303,0.00737259473684299,0.00890635894736947,0.00278013894736753,0.00457576842105229,0.0141072684210536,0.0177023621052629,0.0178828210526318,0.027673574736842,0.50309978
1.05392779457364,0.312055353875081,0.0331103860924118,-0.0117991245940436,-0.0501515924112608,-0.193823643206854,-0.301629413096696,-0.107934741738066,0.00408557955936292,0.0121063292533663,-0.000130266829865134,0.0104967307221544,0.0408094345165233,0.0897494920440632,0.114046199510405,0.115291226438188,0.112311105875153,0.119254883108959,0.526725845777233,1.0536866627907
1.25906185684551,-0.22399786404606,-0.118816829725112,-0.11760589320849,-0.114772074681558,-0.0556457758105244,0.0339780259196465,0.0861726143509491,0.0468446499178476,0.0257110076745469,-0.0080082616011539,-0.00780288634470095,-0.0329946397832217,-0.0384273384888759,-0.0354484261199704,-0.0334861693343588,-0.0225618307898436,-0.0178640369808798,-0.0345594953908275,1.26040903420026
0.674798342105263,-0.108844995844875,-0.0205478642659278,-0.0227182756232698,-0.0396082465373951,-0.0779298635734082,-0.101111948060942,-0.0827012292243764,-0.0352084529085876,-0.0226030969529078,-0.0308342790858721,-0.0304231994459825,-0.0166443434903047,0.00509366481994457,0.0189866004155122,0.0684134674515245,0.0539601045706375,0.00109765443213327,-0.0110664639889193,0.67338422368421
0.298150975168533,-0.0705732215376419,0.0118150314154157,0.0170691439274814,0.0158657162162166,0.0084980625889031,0.00202734850640134,-0.0162239189189188,-0.0333813961593167,-0.0240290291607391,-0.0168603371266008,-0.0150941706970117,-0.0112109317211947,-0.010193546230441,-0.00779777951635857,0.0385949153627338,0.0538600675675681,-0.0177706507823615,-0.0142980817923187,0.297625094594595
1.12203787672542,-0.00592449488304031,-0.0784043230994149,-0.0663044685672517,-0.037304752923976,0.0343499524853805,0.121899115497076,0.0616448384502927,-0.0451404210526319,-0.0582043567251476,-0.0763531330409353,-0.0915740100106548,-0.0728834611672283,-0.0712789884040129,-0.0819526518331518,-0.0496506904176343,-0.0304731274180964,-0.103317866798554,-0.0946370019281437,1.12289234405382
