"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.272080858429808,0.122285701477915,0.0756705641327135,0.0493836682694514,0.0250283136935942,0.0141730456732179,0.0166797673458113,0.0224766418939271,0.0294364310413815,0.0415929597285969,0.0620188972003438,0.0837933150053825,0.103975919416163,0.115507364866208,0.103518928831982,0.083871261796077,0.0590953883187637,0.0348306403238621,0.0201543248828527,0.0121700372760397,0.0083894632073158,0.00773636138064786,0.00770071809734743,0.00720194989492674,0.00672483268109742,0.00674467977523494,0.00741661401457516,0.00982149064736872,0.0112073264158372,0.0100147595497968,0.00954871589012981,0.00710405193858334,0.00774921954284292,0.0102674990923044,0.0205545553030903,0.0278605404884229,0.0209874069579264,0.00809486710687137,0.0167887662669376,0.0249875265609681,0.0316668306316405,0.0433354848957403,0.0535147841981552,0.0617487372216415,0.0502534047148157,0.0453508601915533,0.0537413478270542,0.0715877242920739,0.156388175990462,0.271646994263098
0.36122766340398,-0.155724482478437,-0.348615744399053,-0.268047363246454,-0.102551278724938,-0.0670727958679249,-0.047640770656628,-0.0323420662230331,-0.0219553834643552,-0.0072520276722503,0.0116583090379016,0.0366275189504365,0.0637708356934625,0.0980769531445231,0.136516604956268,0.178776891087047,0.210558311120366,0.225859384631404,0.217177164931278,0.174677616618076,0.108194544685329,0.0500942110479802,0.0112608662634561,-0.0132235265128233,-0.0275311469134732,-0.0371800304986236,-0.0437943241926611,-0.0479934420468332,-0.0496191491381036,-0.0488868545790393,-0.0470263751498509,-0.0462247361368582,-0.0452694320935398,-0.0461136147901875,-0.0476278533986024,-0.0377507975077901,-0.0265329979464385,-0.011368536153677,0.00854760894942422,-0.00219054442479465,-0.0373042104380071,-0.054757988627692,-0.0584823513300689,-0.063343160820018,-0.0676379416765521,-0.0701449949751334,-0.0700745270277433,-0.0589593822577204,0.169730307365637,0.358510134477709
0.278987294117647,0.192811741296522,0.119980125450181,0.0460289907963122,-0.0539226486594611,-0.101408947779111,-0.128048108843537,-0.11390656582633,-0.0878100452180862,-0.0711206776710679,-0.0408069817927181,-0.0169466126450584,-0.00638185174069577,0.00302713465386213,0.00895567366946796,0.00751502801120451,0.00113749479791832,-0.00799173309323707,-0.0169441792717088,-0.0216615708283313,-0.0229791428571437,-0.0218180378151268,-0.0225649725890356,-0.0169215530212083,-0.0181206298519404,-0.0166029769779172,-0.0144440857485595,-0.0126511082655351,-0.00906665004215573,-0.00704961339685832,-0.00327407222855308,-0.00040722667226687,0.00433778901777685,0.00647941451694643,0.010346611652423,0.0122530878530209,0.0151929564644242,0.0159592139110737,0.0220965217053261,0.0362802951871109,0.0508275216621632,0.0743652260260705,0.0893395820597384,0.104055781323565,0.090404092966972,0.0731178419731642,0.0724246108767992,0.0758685682650705,0.100886059155665,0.279330288796848
0.301953529024343,0.214236526252109,0.0804563175039956,-0.0628531862507122,-0.136053909930788,-0.130656107092519,-0.127293477124253,-0.0874253558388308,-0.0583353267449848,-0.0444738806641764,-0.0355943791464758,-0.0301171351993438,-0.0247871775314671,-0.0191801273187971,-0.0162169241476784,-0.0144632707082833,-0.015023993197279,-0.0200018587434971,-0.0216289983993601,-0.0232203979591837,-0.0233803161264502,-0.021899693277311,-0.019036456582633,-0.0178410670268112,-0.0157903171268504,-0.013473645858344,-0.0111007635054019,-0.00902982372949162,-0.00593470168067235,-0.00193979091636634,0.00168945138055187,0.00506020528211241,0.00959411504601809,0.0180590688275313,0.0220114037615047,0.0282735686274512,0.0414396862745107,0.0550486820728289,0.0634506378551418,0.0596096840736289,0.0509481684673865,0.0531354475790315,0.0552962745098037,0.0624257763105242,0.0712285576230495,0.080508725090036,0.0897316490596236,0.0933483765506201,0.146743045018006,0.301672696078431
0.430451459791984,-0.0224233080006917,0.0537350170510641,0.0462277533793404,0.0506064612389884,0.0564941661641161,0.0595663274714324,0.0676588632381018,0.0744171768784235,0.0850673954410369,0.101620738740327,0.124284530865991,0.159563522661911,0.196289845098368,0.217098017317795,0.20148139542617,0.147592825819736,0.092277456349206,0.0568356683673468,0.0395642131519288,0.0307148523242635,0.0286589880952393,0.0300255623582759,0.0318889214852611,0.0337080646258488,0.0327929501133796,0.0333213392857134,0.0321004126984134,0.0317066666666674,0.030793939909297,0.030459339285714,0.0305091468253985,0.0284843460884343,0.0299037973356022,0.0290150810657582,0.0293947559523817,0.028805893424034,0.0282285819161019,0.0286072383786817,0.0351391802721102,0.052939011337866,0.0635639560657607,0.0752044007936484,0.0511588837868485,0.0269374563492051,0.0223775969387753,0.0235711539115635,0.0164673075396806,0.0632932409297028,0.431278569444444
0.728726277860027,0.0227810546421003,-0.0360972141414231,-0.0482529826494801,-0.0464753024856329,-0.0393398515288995,-0.030095427859516,-0.0146444254511075,0.0124065514313352,0.0564736179882029,0.121809947303808,0.209897303050239,0.287304882349046,0.305455013945578,0.20539274047619,0.0768205183673467,-0.00277807346938808,-0.0325131414965986,-0.0434392547619047,-0.0423299275510207,-0.0431626112244902,-0.0451549547619045,-0.0448841374149667,-0.0495876744897963,-0.0600108547619046,-0.0635742136054429,-0.0606226010204082,-0.0642865108843543,-0.0645292904761908,-0.0683633329931978,-0.0697318853741493,-0.0716874955782319,-0.0743395619047623,-0.0762591023809525,-0.0780434057823136,-0.0831906928571432,-0.083010304761905,-0.0850929993197285,-0.0875544510204082,-0.0805548370748299,-0.0498757527210881,0.00611692619047645,-0.00411590952380976,-0.0623869496598636,-0.0876811387755099,-0.0935426295918376,-0.0953170323129246,-0.11561997585034,0.125339435834429,0.731139806397134
0.234238972727273,-0.239150533296675,-0.250601811453976,-0.145057166588802,-0.0843645936119281,-0.0646642282341712,-0.0521662344434519,-0.0352679448287802,-0.0227980690074241,-0.00537015847477501,0.0143280148562865,0.0366570153017783,0.0631184275408027,0.0942446963098661,0.123791131388735,0.143171032154827,0.1387694706067,0.091127619512949,0.0372403903633408,0.00506724139645408,-0.00658384691733698,-0.0103274321057559,-0.00968596747482709,-0.00645828316326544,-0.00399821454081672,-0.000261994897959453,0.000874575000000251,0.00188496658163314,-0.000589494642857369,-0.000355368622449552,-0.0020211826530617,-0.00715690357142945,-0.0120986696428567,-0.0102309219387747,-0.0259832186224485,-0.029180626785714,-0.0249136112244891,-0.0183040709183674,-0.0124075665816328,-0.00775604132653084,0.00440952984693893,0.0254310086734695,0.0493057535714284,0.0418303646516037,-0.0115919628847184,-0.0158462380145602,-0.0137154796547356,-0.00925330675926356,0.0466585086778378,0.233336405113636
0.374489565217391,0.0435905124223572,-0.157460479370007,-0.131718884649512,-0.0526360789707182,-0.0390567712954748,-0.0290446144631765,-0.0164999068322969,-0.00891069587400156,-0.000381314551907525,0.0111593005767528,0.0222958700088733,0.0383884873558126,0.0638229864684994,0.101613906832297,0.128328121118013,0.149409206965395,0.161145673469387,0.151017671029282,0.111860741126884,0.0573181086956531,0.0122010077639752,-0.014405918367346,-0.0265900221827865,-0.032733072315882,-0.0398758263087848,-0.041442657497782,-0.0460954487577642,-0.0478560807453414,-0.0510302384649514,-0.0508195206299921,-0.048548568766637,-0.0482045150842953,-0.0462673830967195,-0.0480742149511979,-0.0442816930836144,-0.0441655679734623,-0.040642294395435,-0.0303131688070547,-0.0248186582604612,0.00634468244910751,-0.00457089461953545,-0.0339176812710967,-0.049186214805575,-0.0562841029437146,-0.0600462408736729,-0.0577714308831437,-0.0646998864895381,0.0516227992713142,0.373439751304348
0.616747674418605,-0.159616242287614,-0.204648068343616,-0.156967620313242,-0.0727712952064548,-0.0547405353583297,-0.0475285711912673,-0.0418027524916938,-0.0379444088751774,-0.0366040439012825,-0.0309130173232082,-0.027783702895112,-0.0191866544850494,-0.00944001400094839,0.00765069435215833,0.0386355837683911,0.0773778369719984,0.106219088039867,0.123259955149501,0.117089954437589,0.0929346547223552,0.0522233654485061,0.0136610305395334,-0.0104049394712942,-0.0231911756853163,-0.033098500067685,-0.0393269882812036,-0.0453259137969668,-0.0484422263986217,-0.0460261972640748,-0.043198202684883,-0.0349529016136715,-0.028215694103748,-0.0234702480469365,-0.0210234098205697,-0.0170666415932186,-0.0138423974019739,-0.00803593878280854,0.0071178426593839,0.0174744969245688,0.0306428581868465,0.0467648339190496,0.00847064534830647,-0.029748586669965,-0.0347587294294512,-0.0362486283589947,-0.0394719544944946,-0.0428793681692588,0.140803044494334,0.614664654122621
0.653696041685936,0.0956709343275789,-0.0529841627420219,-0.0415547789115655,-0.0397725020931453,-0.0354824215070646,-0.0314594183673459,-0.0217060732600736,-0.0127546342229212,-0.000606281004709394,0.0111980850340138,0.037431518838304,0.069945446624804,0.115080537414967,0.168499967032967,0.208789152276294,0.218422808477237,0.187836834118262,0.111634819727891,0.0396334437467298,-0.00472616823652508,-0.0283227655677658,-0.0332189089481948,-0.039277480115122,-0.0391055706436419,-0.0430256606488758,-0.0422640368916813,-0.0421539908424906,-0.0416372673992671,-0.041769904761906,-0.0419409173207752,-0.0416819560439552,-0.0453669427001571,-0.0460546214024067,-0.0474150889586593,-0.0506594853479879,-0.0345760088958659,-0.00854488069073893,0.00614178885400311,0.0119217466310294,0.00720644551474709,-0.0114960815993733,-0.0514479032149351,-0.065261208506094,-0.0664760835776342,-0.0704810912283503,-0.0689626696704866,-0.141373317556407,0.121266723891914,0.65649843684768
0.46310720243728,0.00845806455154103,-0.0856501783527732,-0.0313743440072549,-0.0218962762906004,-0.0147886890466274,-0.00747578728843746,-0.00162269611080571,0.00715404758736606,0.0150252037601326,0.0253686998186392,0.0383811247058743,0.0449695733509003,0.0431675889287436,0.0331621554387833,0.0216918122382088,0.00940574409856894,-0.00328447725268535,-0.0149041410128409,-0.0219117164222993,-0.0256287726932307,-0.0292257154017042,-0.0330757271105965,-0.0352860206637898,-0.0299736536352049,-0.0215899875637751,-0.0132814869260208,-0.00440663903061204,-0.00430748883928596,-0.00828452200255088,-0.0135454390943877,-0.0163071380739795,-0.0207433574617348,-0.0225341377551025,-0.0254156887755098,-0.0273884352678577,-0.0287998574617347,-0.022310523596939,-0.00647887053571466,0.00172942028061224,0.0150325146683675,0.00975267028061252,-0.0204792589285719,-0.0326128909438775,-0.0364929371811226,-0.041292453443878,-0.0395018357780615,-0.031405650191327,0.0386561565688782,0.465793616991992
0.545241675675676,-0.226623696359626,-0.289557562051845,-0.07055727854385,-0.0334356332046333,-0.0177585730832872,-0.00562038444567007,0.00388876640926699,0.0152915273028131,0.030435702426917,0.0500465543298402,0.075776681191395,0.107456012410369,0.141336960838389,0.165983264478765,0.178380910645339,0.168768987313844,0.125054180088252,0.0629627931605072,0.013636037506895,-0.0117973593491455,-0.0194467104247107,-0.0191655088251511,-0.0169792655819082,-0.0162177162162159,-0.0189795297848871,-0.0212123334252621,-0.026232358521787,-0.0316419459459456,-0.0367763000551571,-0.0409356254826253,-0.0427011127964701,-0.0454903929950359,-0.0502290686707117,-0.0566439100937673,-0.0587524189189194,-0.0551858590733587,-0.0338519316050747,-0.0132107995035851,0.0152075019304998,0.000916921125207091,-0.0517871227247671,-0.0764735926640933,-0.0748721417539985,-0.0764668218422504,-0.0774615672917814,-0.0720888058466632,-0.0759016114175397,0.0929051712723021,0.544904050916241
0.313387857142857,-0.165642416618077,-0.0362203116618077,-0.0137658994169096,-0.00638366618075818,-0.00434127755102059,-0.00194073790087471,0.000577446938774643,0.00391952069970814,0.00854568862973728,0.0154050402332361,0.0251836119533526,0.0406835344023323,0.057765841399417,0.0769963551020409,0.086507506413994,0.0846941014577258,0.0679488620991252,0.0334509104956263,0.00440467930029151,-0.0155678580174927,-0.0227884551020413,-0.0272872131195337,-0.0277869827988339,-0.0271646626822158,-0.0244657711370265,-0.02128174431487,-0.0184702912536446,-0.0157044387755106,-0.0171585291545192,-0.0153853921282796,-0.0181612679300292,-0.0219933498542275,-0.024159220116618,-0.0267866787172013,-0.0285293346938776,-0.029552465597668,-0.0253324422740521,-0.0185885020408157,-0.0182747775510208,-0.00721720320699639,-0.0279577574344026,-0.0270746510204085,-0.0320278137026232,-0.0312728268221578,-0.0295579457725952,-0.0273752177842563,-0.029041918950437,0.000555164431486834,0.313699442857143
0.756013769230769,-0.0780994968602804,-0.0452354466248035,-0.0601255474882256,-0.0607947233124011,-0.058055891287284,-0.0574332817896391,-0.0516719478021979,-0.0432900419937209,-0.0274061251962331,-0.00292857025117777,0.0403257456828898,0.11364851255887,0.20345948155416,0.274113714285714,0.245136117739403,0.119057596153846,0.0155734387755096,-0.027013574960754,-0.0414114348508632,-0.0471353802982736,-0.0486537939560439,-0.0400728520408166,-0.0294671189167981,-0.0277212460753539,-0.0285701824960763,-0.0310021346153843,-0.0429957005494509,-0.0564556565934064,-0.059999854395604,-0.0610206094976458,-0.0603501703296708,-0.0600070204081644,-0.060640757064364,-0.0572022998430144,-0.0524742005494506,-0.0458467272370481,-0.0397426479591836,-0.0386250164835162,-0.0371515023547871,-0.0294322880690734,-0.0133788634222921,0.029176785714286,0.0441825423861851,-0.0513781973324296,-0.0688986114455229,-0.0768386213977143,-0.0752273594509726,-0.142279854724891,0.75664503689213
0.559810850369209,0.360602803422812,0.213044258852421,0.00029199005905714,-0.0936463617941136,-0.094417807810072,-0.0685413031095485,-0.053632260102618,-0.0431495679456777,-0.0357207709142697,-0.0220872821180337,-0.00804536760179569,0.00212018593279791,-0.00164042054903634,-0.0167014879503678,-0.0327245747907541,-0.0424279540334216,-0.0464387642007593,-0.0472720998717887,-0.0450105943130695,-0.0439879230981054,-0.0416248523849214,-0.0390314952918321,-0.0352428258507688,-0.0339857756884318,-0.0304546990326704,-0.02611736446139,-0.019416044068285,-0.0142380491021682,-0.0101698099670361,-0.00521813238826055,-0.000775589782348262,0.0049011309313725,0.00851595038792648,0.0138936167859579,0.0170177128380517,0.0218000133517418,0.0266030488481196,0.0331070773493586,0.0399657599454531,0.05181475194951,0.0691285338900817,0.0812921179405148,0.0850640201505753,0.0847530149282271,0.0853688385134172,0.0911158581382066,0.0984326450572525,0.131584815354716,0.562655155998328
0.243635821266968,-0.05981441031518,-0.149499857135707,-0.0421836532855451,-0.0207091795552358,-0.00547162446253276,0.000955604620730925,0.00569459806215877,0.0159105800478916,0.0270856010669792,0.0432122144590055,0.0627082582698723,0.0868144483625642,0.115394132532391,0.13925579582121,0.149598691887374,0.133366971058347,0.0894459969081635,0.0369893810036988,0.00141106513383906,-0.0159596336248744,-0.0231542218226049,-0.0248175930636768,-0.0259719702658445,-0.0249008076923073,-0.0257883456305605,-0.0316323958660285,-0.0296897715855573,-0.0301678479853479,-0.0309150824175821,-0.0339023613291464,-0.0358948670852959,-0.038659892464678,-0.0406657522239659,-0.0420165141287277,-0.0437168033356705,-0.0421765326670857,-0.0314921426565761,-0.0256330148352257,-0.00560699559639228,-0.00115143219388595,-0.0457940756103345,-0.0528167489104912,-0.0571697390156327,-0.0573659443947033,-0.0556344095037963,-0.051767366175293,-0.0571725673492615,0.0815486020935879,0.243511560699181
0.488591548780488,0.247337060726729,0.00141432628173301,-0.326351651319066,-0.455994747884522,-0.240280306122448,-0.0980472324539561,-0.066757632404183,-0.0635115082130399,-0.0633966642608234,-0.0567578892483817,-0.0521117132901925,-0.041662051767051,-0.0232741958685896,0.0163599216027884,0.052785109507217,0.0908294880537577,0.115604873071183,0.132968046291687,0.140568540069687,0.130964196117476,0.110275533101043,0.0833634365355918,0.062309701979992,0.0452201625056408,0.0333298981759153,0.0282300361858905,0.0273126729736294,0.0279470971472213,0.0260752495350935,0.0307038411660203,0.0284152379933454,0.0230624167695596,0.0206587868698635,0.0207963949429314,0.0233106144223727,0.0252532617712367,0.0268117552282905,0.0306433857804078,0.0762205816504763,0.0474384111242787,0.0575336658216516,-0.00689814874681134,-0.0228779277837023,-0.0265671711585869,-0.0283001698774128,-0.0404970657625496,-0.19105270886597,0.0788047146503337,0.489029595576199
0.80833765152439,0.0868196113055046,-0.0439205457874374,-0.0584431429021596,-0.0585028311843951,-0.0533793773258816,-0.051480154712939,-0.0505764900353281,-0.0454576474500691,-0.0395803696815886,-0.0316929161463022,-0.0232200671420389,-0.0145080027881126,0.00311753473027249,0.012850165842239,0.0146993146507531,0.00425705158273423,0.00461041739250328,-0.000235707861363618,-0.00522018260852791,-0.0112828144923922,-0.021931925750001,-0.0365142320724929,-0.0468176326885694,-0.0493686657671179,-0.0463465125250426,-0.03875343778669,-0.0429703772838746,-0.0377470573172803,-0.0379678241443819,-0.0385570620614228,-0.03150187244898,-0.037660944132654,-0.0244450721938787,-0.00945805178571431,0.0147334053571402,0.0379425255102023,0.0622332630102033,0.0709580400510207,-0.00384534693877311,-0.0256795193877552,-0.0301919471938773,-0.0312799035714288,-0.0379803301020409,-0.0442278244897955,-0.0462732471938775,-0.0456906278061228,-0.0865524224489791,0.187617433928567,0.8092316625
0.41801049836872,0.0579272896886063,0.00517213366675242,-0.0249210652240117,-0.0306930912976812,-0.0300793765035166,-0.0262957367318538,-0.0209929083037912,-0.0153219718084793,-0.00551864778977719,0.011182879321997,0.0330942134460772,0.0637116713908805,0.0946062464917167,0.105465063415944,0.0823685573539754,0.0469908652357492,0.0183656080225185,0.00552265482054866,-0.000880682969739033,-0.00770773328641761,-0.0174684975369454,-0.0261209609429987,-0.0293750914848704,-0.0279382719915548,-0.0292705499648147,-0.0291285865587623,-0.031606011259677,-0.0306653768472906,-0.0319429271639689,-0.0305461819141447,-0.0302409215341309,-0.0304032315270944,-0.0291464725545399,-0.0284547522871216,-0.0281814778325124,-0.0295020179451099,-0.0273948064743136,-0.0280513128078822,-0.0279823993666425,-0.0272410168895147,-0.0241173254750171,-0.0134926157635453,0.0057680534834618,0.00734387403237082,-0.0333597329345532,-0.0343682892329337,-0.0410172916959881,-0.0533624950738904,0.4173865
